Time (s),o1,o2,fwd_force,filtered_force_1,filtered_force_2,filtered_force_3,filtered_force_4,filtered_force_5,filtered_force_6,error_force,gamma_1,gamma_2,gamma_3,gamma_4,gamma_5,gamma_6
65.080, -0.675, 0.792, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.021, 0.019, 0.009, 0.014, 0.018, 0.012
65.100, -0.705, 0.800, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.021, 0.020, 0.009, 0.013, 0.019, 0.012
65.120, -0.716, 0.811, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.021, 0.020, 0.009, 0.013, 0.018, 0.012
65.140, -0.728, 0.807, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.020, 0.020, 0.009, 0.013, 0.018, 0.012
65.160, -0.715, 0.827, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.020, 0.020, 0.009, 0.013, 0.017, 0.012
65.180, -0.690, 0.846, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.020, 0.019, 0.009, 0.013, 0.017, 0.012
65.200, -0.622, 0.880, 1.000, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 1.000, 0.021, 0.019, 0.009, 0.013, 0.017, 0.012
65.220, -0.606, 0.863, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.021, 0.019, 0.009, 0.013, 0.017, 0.012
65.240, -0.585, 0.861, 1.000, 1.000, 1.000, 0.000, 0.000, 0.000, 1.000, 0.000, 0.020, 0.018, 0.009, 0.013, 0.017, 0.012
65.260, -0.605, 0.839, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.020, 0.018, 0.009, 0.013, 0.017, 0.012
65.280, -0.546, 0.873, 1.000, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 1.000, 0.021, 0.018, 0.009, 0.013, 0.017, 0.012
65.300, -0.478, 0.880, 1.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.000, 1.000, 0.021, 0.018, 0.009, 0.013, 0.017, 0.012
65.320, -0.399, 0.878, 1.000, 0.000, 1.000, 1.000, 1.000, 0.000, 0.000, 1.000, 0.021, 0.018, 0.009, 0.013, 0.017, 0.013
65.340, -0.303, 0.872, 1.000, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 1.000, 0.021, 0.019, 0.009, 0.013, 0.017, 0.013
65.360, -0.178, 0.863, 1.000, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 1.000, 0.022, 0.019, 0.009, 0.013, 0.017, 0.013
65.380, -0.007, 0.851, 1.000, 0.000, 0.000, 1.000, 1.000, 1.000, 0.000, 1.000, 0.022, 0.019, 0.009, 0.013, 0.017, 0.013
65.400, 0.224, 0.831, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.022, 0.019, 0.008, 0.013, 0.018, 0.013
65.420, 0.498, 0.801, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.022, 0.019, 0.008, 0.014, 0.018, 0.013
65.440, 0.726, 0.754, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.022, 0.020, 0.008, 0.014, 0.018, 0.013
65.460, 0.842, 0.692, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.022, 0.020, 0.008, 0.014, 0.018, 0.013
65.480, 0.879, 0.625, 1.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.022, 0.019, 0.008, 0.014, 0.018, 0.013
65.500, 0.887, 0.557, 1.000, 0.000, 0.000, 1.000, 1.000, 1.000, 0.000, 1.000, 0.022, 0.019, 0.008, 0.014, 0.017, 0.013
65.520, 0.885, 0.485, 1.000, 0.349, 0.000, 1.000, 1.000, 1.000, 0.000, 0.651, 0.022, 0.020, 0.008, 0.013, 0.017, 0.012
65.540, 0.880, 0.407, 1.000, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 1.000, 0.022, 0.020, 0.008, 0.013, 0.018, 0.012
65.560, 0.871, 0.296, 1.000, 1.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.000, 0.021, 0.020, 0.008, 0.013, 0.018, 0.012
65.580, 0.836, 0.046, 1.000, 1.000, 0.000, 0.000, 1.000, 0.308, 0.827, 0.000, 0.021, 0.020, 0.009, 0.013, 0.018, 0.013
65.600, 0.808, -0.175, 0.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.218, 1.000, 0.021, 0.020, 0.009, 0.013, 0.018, 0.012
65.620, 0.773, -0.422, 0.000, 1.000, 0.000, 0.013, 1.000, 1.000, 0.000, 1.000, 0.022, 0.020, 0.009, 0.013, 0.018, 0.012
65.640, 0.718, -0.639, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.022, 0.020, 0.009, 0.013, 0.017, 0.012
65.660, 0.622, -0.756, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.022, 0.020, 0.009, 0.014, 0.017, 0.012
65.680, 0.465, -0.785, 0.000, 1.000, 0.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.022, 0.020, 0.009, 0.013, 0.017, 0.012
65.700, 0.202, -0.763, 0.000, 1.000, 0.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.022, 0.019, 0.010, 0.013, 0.017, 0.012
65.720, -0.188, -0.717, 0.000, 1.000, 0.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.022, 0.019, 0.010, 0.013, 0.017, 0.012
65.740, -0.642, -0.613, 0.000, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 1.000, 0.022, 0.019, 0.010, 0.013, 0.017, 0.012
65.760, -0.819, -0.540, 0.000, 1.000, 0.000, 0.131, 0.000, 0.000, 1.000, 1.000, 0.022, 0.019, 0.010, 0.013, 0.017, 0.013
65.780, -0.865, -0.466, 0.000, 1.000, 0.000, 1.000, 0.600, 0.000, 1.000, 1.000, 0.022, 0.019, 0.009, 0.013, 0.018, 0.013
65.800, -0.876, -0.364, 0.000, 1.000, 0.000, 1.000, 0.380, 0.013, 0.000, 1.000, 0.022, 0.019, 0.009, 0.013, 0.018, 0.013
65.820, -0.874, -0.220, 0.000, 1.000, 0.000, 1.000, 0.000, 0.000, 1.000, 1.000, 0.022, 0.018, 0.009, 0.013, 0.018, 0.013
65.840, -0.864, -0.040, 0.000, 1.000, 0.000, 1.000, 0.000, 0.000, 1.000, 1.000, 0.022, 0.018, 0.009, 0.013, 0.018, 0.013
65.860, -0.854, 0.191, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.022, 0.018, 0.010, 0.013, 0.018, 0.013
65.880, -0.818, 0.462, 1.000, 1.000, 1.000, 0.000, 0.000, 0.000, 1.000, 0.000, 0.021, 0.019, 0.009, 0.013, 0.018, 0.012
65.900, -0.768, 0.704, 1.000, 0.000, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.022, 0.019, 0.009, 0.013, 0.018, 0.012
65.920, -0.706, 0.834, 1.000, 0.032, 1.000, 0.000, 0.000, 0.000, 1.000, 0.968, 0.022, 0.019, 0.009, 0.012, 0.018, 0.012
65.940, -0.638, 0.878, 1.000, 0.000, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.022, 0.020, 0.009, 0.012, 0.018, 0.012
65.960, -0.570, 0.887, 1.000, 0.000, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.022, 0.020, 0.009, 0.012, 0.018, 0.012
65.980, -0.500, 0.886, 1.000, 0.000, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.022, 0.020, 0.009, 0.012, 0.019, 0.012
66.000, -0.593, 0.806, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.022, 0.020, 0.009, 0.013, 0.019, 0.012
66.020, -0.608, 0.826, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.022, 0.019, 0.009, 0.013, 0.019, 0.012
66.040, -0.670, 0.799, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.021, 0.020, 0.009, 0.014, 0.019, 0.012
66.060, -0.713, 0.792, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.021, 0.020, 0.009, 0.014, 0.019, 0.012
66.080, -0.723, 0.806, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.821, 0.000, 0.021, 0.020, 0.009, 0.013, 0.019, 0.012
66.100, -0.724, 0.815, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.021, 0.020, 0.009, 0.013, 0.018, 0.012
66.120, -0.727, 0.814, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.021, 0.020, 0.009, 0.013, 0.018, 0.012
66.140, -0.721, 0.822, 1.000, 1.000, 0.000, 0.000, 0.935, 0.000, 1.000, 0.000, 0.021, 0.020, 0.009, 0.013, 0.018, 0.012
66.160, -0.728, 0.812, 1.000, 1.000, 0.000, 0.000, 0.000, 0.000, 1.000, 0.000, 0.021, 0.020, 0.009, 0.013, 0.018, 0.012
66.180, -0.691, 0.850, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.021, 0.020, 0.009, 0.013, 0.017, 0.012
66.200, -0.622, 0.882, 1.000, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 1.000, 0.021, 0.019, 0.008, 0.013, 0.017, 0.012
66.220, -0.563, 0.884, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.021, 0.019, 0.008, 0.013, 0.017, 0.012
66.240, -0.634, 0.815, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.021, 0.019, 0.008, 0.012, 0.017, 0.012
66.260, -0.644, 0.830, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.021, 0.020, 0.008, 0.012, 0.017, 0.011
66.280, -0.629, 0.849, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.021, 0.019, 0.009, 0.012, 0.017, 0.011
66.300, -0.567, 0.877, 1.000, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 1.000, 0.021, 0.019, 0.009, 0.012, 0.017, 0.011
66.320, -0.499, 0.883, 1.000, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 1.000, 0.021, 0.019, 0.010, 0.012, 0.017, 0.011
66.340, -0.423, 0.880, 1.000, 0.000, 1.000, 1.000, 1.000, 0.000, 0.000, 1.000, 0.022, 0.019, 0.009, 0.012, 0.017, 0.012
66.360, -0.333, 0.874, 1.000, 0.000, 0.000, 1.000, 1.000, 1.000, 0.000, 1.000, 0.022, 0.019, 0.009, 0.012, 0.017, 0.012
66.380, -0.217, 0.866, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.022, 0.020, 0.009, 0.013, 0.018, 0.013
66.400, -0.062, 0.855, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.022, 0.020, 0.009, 0.013, 0.018, 0.013
66.420, 0.152, 0.838, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.022, 0.020, 0.009, 0.013, 0.018, 0.013
66.440, 0.419, 0.811, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.022, 0.020, 0.009, 0.014, 0.018, 0.013
66.460, 0.672, 0.769, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.022, 0.020, 0.008, 0.014, 0.018, 0.013
66.480, 0.820, 0.711, 1.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.022, 0.020, 0.008, 0.014, 0.017, 0.013
66.500, 0.873, 0.643, 1.000, 0.275, 1.000, 1.000, 0.000, 1.000, 0.000, 0.725, 0.022, 0.019, 0.008, 0.014, 0.017, 0.013
66.520, 0.886, 0.574, 1.000, 0.376, 1.000, 0.000, 0.000, 1.000, 0.000, 0.624, 0.022, 0.019, 0.009, 0.014, 0.017, 0.012
66.540, 0.885, 0.503, 1.000, 0.160, 1.000, 0.000, 0.049, 1.000, 0.000, 0.840, 0.022, 0.019, 0.009, 0.014, 0.017, 0.012
66.560, 0.862, 0.213, 1.000, 1.000, 0.000, 0.000, 0.875, 1.000, 0.000, 0.000, 0.021, 0.019, 0.010, 0.014, 0.017, 0.012
66.580, 0.833, 0.000, 1.000, 1.000, 0.000, 0.000, 0.000, 1.000, 0.000, 0.000, 0.021, 0.020, 0.010, 0.014, 0.017, 0.012
66.600, 0.798, -0.229, 0.000, 1.000, 0.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.022, 0.020, 0.010, 0.014, 0.017, 0.012
66.620, 0.742, -0.458, 0.000, 1.000, 0.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.022, 0.020, 0.010, 0.014, 0.017, 0.012
66.640, 0.655, -0.632, 0.000, 1.000, 0.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.022, 0.020, 0.010, 0.014, 0.017, 0.012
66.660, 0.526, -0.726, 0.000, 1.000, 0.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.022, 0.020, 0.010, 0.013, 0.017, 0.012
66.680, 0.337, -0.757, 0.000, 1.000, 0.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.022, 0.020, 0.010, 0.013, 0.017, 0.012
66.700, 0.038, -0.743, 0.000, 1.000, 0.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.022, 0.019, 0.010, 0.013, 0.017, 0.012
66.720, -0.352, -0.705, 0.000, 1.000, 0.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.022, 0.019, 0.010, 0.013, 0.017, 0.012
66.740, -0.755, -0.568, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.022, 0.019, 0.011, 0.013, 0.017, 0.012
66.760, -0.855, -0.480, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.022, 0.019, 0.011, 0.013, 0.017, 0.012
66.780, -0.871, -0.400, 0.000, 1.000, 0.000, 1.000, 0.670, 0.000, 0.000, 1.000, 0.022, 0.019, 0.010, 0.013, 0.018, 0.012
66.800, -0.873, -0.284, 0.000, 1.000, 0.000, 1.000, 0.368, 0.035, 0.000, 1.000, 0.023, 0.019, 0.010, 0.013, 0.018, 0.012
66.820, -0.868, -0.125, 0.000, 1.000, 0.000, 1.000, 0.000, 0.000, 1.000, 1.000, 0.023, 0.019, 0.011, 0.013, 0.018, 0.012
66.840, -0.854, 0.079, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.022, 0.019, 0.011, 0.013, 0.018, 0.013
66.860, -0.834, 0.330, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.022, 0.018, 0.011, 0.013, 0.018, 0.013
66.880, -0.793, 0.598, 1.000, 1.000, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.021, 0.019, 0.011, 0.013, 0.018, 0.012
66.900, -0.737, 0.786, 1.000, 0.000, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.022, 0.019, 0.010, 0.013, 0.018, 0.012
66.920, -0.671, 0.863, 1.000, 0.102, 1.000, 0.000, 0.000, 0.000, 1.000, 0.898, 0.022, 0.020, 0.010, 0.013, 0.018, 0.012
66.940, -0.603, 0.884, 1.000, 0.012, 1.000, 0.000, 0.000, 0.000, 1.000, 0.988, 0.022, 0.020, 0.010, 0.013, 0.018, 0.012
66.960, -0.534, 0.887, 1.000, 0.000, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.022, 0.020, 0.010, 0.012, 0.018, 0.012
66.980, -0.567, 0.840, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.022, 0.020, 0.010, 0.013, 0.018, 0.012
67.000, -0.587, 0.834, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.022, 0.020, 0.010, 0.013, 0.018, 0.012
67.020, -0.603, 0.834, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.021, 0.019, 0.010, 0.014, 0.019, 0.012
67.040, -0.671, 0.797, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.021, 0.020, 0.010, 0.013, 0.019, 0.012
67.060, -0.714, 0.791, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.021, 0.020, 0.010, 0.013, 0.019, 0.011
67.080, -0.733, 0.795, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.021, 0.020, 0.009, 0.013, 0.019, 0.011
67.100, -0.736, 0.805, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.021, 0.020, 0.009, 0.013, 0.018, 0.011
67.120, -0.706, 0.840, 1.000, 1.000, 1.000, 0.000, 0.000, 0.000, 1.000, 0.000, 0.021, 0.020, 0.009, 0.013, 0.018, 0.011
67.140, -0.637, 0.879, 1.000, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 1.000, 0.021, 0.019, 0.009, 0.013, 0.018, 0.011
67.160, -0.590, 0.878, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.021, 0.019, 0.009, 0.013, 0.017, 0.011
67.180, -0.639, 0.825, 1.000, 1.000, 0.869, 0.000, 1.000, 0.000, 1.000, 0.000, 0.021, 0.019, 0.009, 0.013, 0.017, 0.011
67.200, -0.608, 0.857, 1.000, 1.000, 1.000, 0.000, 0.000, 0.000, 1.000, 0.000, 0.021, 0.019, 0.009, 0.013, 0.017, 0.011
67.220, -0.595, 0.856, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.021, 0.019, 0.009, 0.013, 0.017, 0.011
67.240, -0.578, 0.857, 1.000, 1.000, 1.000, 0.000, 0.000, 0.000, 1.000, 0.000, 0.021, 0.019, 0.010, 0.013, 0.017, 0.011
67.260, -0.575, 0.850, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.021, 0.019, 0.010, 0.013, 0.017, 0.011
67.280, -0.527, 0.869, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.020, 0.019, 0.010, 0.013, 0.017, 0.011
67.300, -0.458, 0.877, 1.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.000, 1.000, 0.021, 0.018, 0.011, 0.013, 0.017, 0.012
67.320, -0.376, 0.876, 1.000, 0.000, 1.000, 1.000, 1.000, 0.000, 0.000, 1.000, 0.021, 0.018, 0.010, 0.013, 0.017, 0.012
67.340, -0.274, 0.869, 1.000, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 1.000, 0.022, 0.019, 0.010, 0.012, 0.017, 0.012
67.360, -0.139, 0.860, 1.000, 0.000, 0.000, 1.000, 1.000, 1.000, 0.000, 1.000, 0.022, 0.019, 0.010, 0.012, 0.017, 0.012
67.380, 0.047, 0.846, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.022, 0.020, 0.010, 0.013, 0.018, 0.013
67.400, 0.293, 0.825, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.022, 0.020, 0.010, 0.013, 0.018, 0.013
67.420, 0.566, 0.790, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.022, 0.020, 0.009, 0.014, 0.018, 0.013
67.440, 0.767, 0.739, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.022, 0.020, 0.009, 0.014, 0.018, 0.013
67.460, 0.857, 0.675, 1.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.022, 0.019, 0.009, 0.014, 0.018, 0.013
67.480, 0.883, 0.608, 1.000, 0.000, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.022, 0.019, 0.010, 0.014, 0.017, 0.013
67.500, 0.887, 0.539, 1.000, 0.000, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.022, 0.019, 0.010, 0.014, 0.017, 0.012
67.520, 0.884, 0.468, 1.000, 0.000, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.022, 0.019, 0.011, 0.014, 0.017, 0.012
67.540, 0.878, 0.386, 1.000, 0.000, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.022, 0.019, 0.011, 0.014, 0.017, 0.012
67.560, 0.871, 0.286, 1.000, 0.000, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.022, 0.018, 0.011, 0.014, 0.017, 0.012
67.580, 0.862, 0.156, 1.000, 0.000, 1.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.022, 0.018, 0.011, 0.014, 0.017, 0.012
67.600, 0.848, -0.023, 0.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.022, 0.018, 0.011, 0.013, 0.017, 0.012
67.620, 0.828, -0.264, 0.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.021, 0.018, 0.011, 0.014, 0.018, 0.012
67.640, 0.787, -0.527, 0.000, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 1.000, 0.022, 0.018, 0.011, 0.014, 0.018, 0.012
67.660, 0.711, -0.708, 0.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.000, 1.000, 0.022, 0.019, 0.011, 0.014, 0.018, 0.012
67.680, 0.662, -0.831, 0.000, 0.000, 1.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.022, 0.018, 0.011, 0.014, 0.018, 0.011
67.700, 0.549, -0.847, 0.000, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.022, 0.018, 0.011, 0.014, 0.017, 0.011
67.720, 0.359, -0.821, 0.000, 1.000, 0.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.022, 0.019, 0.012, 0.014, 0.017, 0.011
67.740, 0.087, -0.788, 0.000, 1.000, 0.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.022, 0.019, 0.012, 0.013, 0.017, 0.011
67.760, -0.272, -0.748, 0.000, 1.000, 0.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.022, 0.019, 0.012, 0.013, 0.017, 0.011
67.780, -0.604, -0.706, 0.000, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.022, 0.019, 0.011, 0.013, 0.017, 0.011
67.800, -0.779, -0.675, 0.000, 0.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.000, 0.022, 0.019, 0.011, 0.013, 0.017, 0.011
67.820, -0.856, -0.621, 0.000, 0.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.000, 0.021, 0.018, 0.011, 0.013, 0.017, 0.011
67.840, -0.879, -0.558, 0.000, 0.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.000, 0.021, 0.018, 0.010, 0.013, 0.017, 0.011
67.860, -0.883, -0.489, 0.000, 0.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.000, 0.021, 0.018, 0.010, 0.013, 0.017, 0.011
67.880, -0.879, -0.411, 0.000, 0.000, 1.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.021, 0.018, 0.010, 0.013, 0.016, 0.011
67.900, -0.873, -0.318, 0.000, 0.000, 1.000, 0.000, 0.000, 1.000, 1.000, 0.000, 0.021, 0.018, 0.010, 0.013, 0.016, 0.012
67.920, -0.865, -0.198, 0.000, 0.000, 1.000, 0.000, 0.408, 1.000, 0.000, 0.000, 0.021, 0.018, 0.010, 0.013, 0.016, 0.011
67.940, -0.853, -0.035, 0.000, 0.000, 1.000, 0.000, 0.172, 1.000, 0.000, 0.000, 0.021, 0.018, 0.010, 0.013, 0.016, 0.012
67.960, -0.835, 0.187, 1.000, 0.000, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.021, 0.018, 0.010, 0.013, 0.016, 0.012
67.980, -0.806, 0.459, 1.000, 0.000, 1.000, 0.000, 0.531, 1.000, 0.000, 1.000, 0.022, 0.018, 0.010, 0.013, 0.016, 0.012
68.000, -0.784, 0.668, 1.000, 1.000, 1.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.021, 0.018, 0.010, 0.014, 0.016, 0.013
68.020, -0.732, 0.808, 1.000, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.000, 0.021, 0.018, 0.010, 0.013, 0.016, 0.013
68.040, -0.673, 0.865, 1.000, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.000, 0.021, 0.018, 0.010, 0.013, 0.016, 0.013
68.060, -0.604, 0.885, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 1.000, 1.000, 0.021, 0.018, 0.011, 0.014, 0.016, 0.012
68.080, -0.668, 0.814, 1.000, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.000, 0.021, 0.018, 0.010, 0.014, 0.016, 0.012
68.100, -0.701, 0.805, 1.000, 1.000, 0.000, 0.000, 1.000, 1.000, 1.000, 0.000, 0.021, 0.019, 0.010, 0.013, 0.016, 0.012
68.120, -0.695, 0.828, 1.000, 1.000, 1.000, 0.000, 1.000, 0.291, 1.000, 0.000, 0.021, 0.018, 0.010, 0.013, 0.016, 0.012
68.140, -0.630, 0.875, 1.000, 0.000, 1.000, 0.000, 1.000, 1.000, 1.000, 1.000, 0.021, 0.018, 0.010, 0.013, 0.016, 0.012
68.160, -0.563, 0.886, 1.000, 0.000, 1.000, 0.000, 0.000, 1.000, 1.000, 1.000, 0.021, 0.018, 0.010, 0.014, 0.016, 0.011
68.180, -0.526, 0.872, 1.000, 1.000, 1.000, 0.000, 1.000, 1.000, 1.000, 0.000, 0.021, 0.018, 0.010, 0.013, 0.016, 0.011
68.200, -0.595, 0.815, 1.000, 1.000, 0.000, 0.000, 1.000, 0.586, 1.000, 0.000, 0.021, 0.018, 0.010, 0.013, 0.016, 0.011
68.220, -0.616, 0.826, 1.000, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.000, 0.021, 0.018, 0.011, 0.014, 0.016, 0.011
68.240, -0.582, 0.858, 1.000, 1.000, 1.000, 0.000, 0.000, 1.000, 1.000, 0.000, 0.020, 0.018, 0.011, 0.014, 0.016, 0.011
68.260, -0.519, 0.877, 1.000, 0.000, 1.000, 0.000, 0.000, 1.000, 1.000, 1.000, 0.021, 0.018, 0.011, 0.014, 0.016, 0.011
68.280, -0.447, 0.880, 1.000, 0.000, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.021, 0.018, 0.011, 0.014, 0.016, 0.012
68.300, -0.362, 0.876, 1.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.021, 0.018, 0.011, 0.014, 0.016, 0.012
68.320, -0.255, 0.869, 1.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.022, 0.017, 0.011, 0.014, 0.016, 0.012
68.340, -0.114, 0.858, 1.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.022, 0.017, 0.010, 0.014, 0.016, 0.013
68.360, -0.199, 0.745, 1.000, 1.000, 0.000, 0.000, 0.000, 1.000, 0.000, 0.000, 0.021, 0.018, 0.011, 0.015, 0.016, 0.013
